increase, 0.00010308
importing, 0.00000179
thirds, 0.00003854
bondmen, 0.00001165
serfs, 0.00007171
feudal, 0.00001345
disabilities, 0.00000807
impose, 0.00000717
freemen, 0.00000359
citizen, 0.00002510
racing, 0.00000448
gambling, 0.00000538
unlawful, 0.00000896
whipped, 0.00000448
fined, 0.00000269
restricted, 0.00002510
bondman, 0.00000179
consent, 0.00004661
assigned, 0.00001614
infraction, 0.00000090
indentures, 0.00000090
masters, 0.00003317
unfair, 0.00000896
wrestle, 0.00000269
mechanics, 0.00001972
gamble, 0.00000090
dependence, 0.00001703
transported, 0.00000627
involuntary, 0.00002420
resorted, 0.00000717
connived, 0.00000179
kidnapping, 0.00000179
cities, 0.00006723
1680, 0.00000090
officially, 0.00000807
spirited, 0.00001076
victims, 0.00000807
profitable, 0.00000627
orphans, 0.00000269
dependents, 0.00000269
disposed, 0.00001614
unwilling, 0.00001076
support, 0.00009322
1627, 0.00000090
shipped, 0.00000448
gruesome, 0.00000090
lurked, 0.00000179
tragedies, 0.00000090
romances, 0.00000090
husbands, 0.00001165
smiths, 0.00000448
weavers, 0.00000179
swallowed, 0.00000896
forcibly, 0.00000896
peerage, 0.00000090
kidnapped, 0.00000090
convicts, 0.00000717
deported, 0.00000269
lieu, 0.00000627
fines, 0.00000359
ineffectually, 0.00000090
evils, 0.00001614
offenders, 0.00000896
unduly, 0.00000986
luckless, 0.00000269
purloined, 0.00000179
rascals, 0.00000627
criticized, 0.00000627
revolted, 0.00000179
cavaliers, 0.00000090
championed, 0.00000359
revolutionists, 0.00000627
monarchy, 0.00001882
uprisings, 0.00000448
african, 0.00000538
rivaling, 0.00000090
whites, 0.00001255
1619, 0.00000179
discarded, 0.00000359
auction, 0.00000359
chattel, 0.00000538
root, 0.00002151
recognized, 0.00007440
1650, 0.00000090
africans, 0.00000269
inordinate, 0.00000090
zeal, 0.00002241
traders, 0.00001614
relatively, 0.00001165
africa, 0.00002151
ports, 0.00003854
annually, 0.00000807
1713, 0.00000179
1743, 0.00000090
brethren, 0.00000538
overrun, 0.00000179
1710, 0.00000179
curtail, 0.00000090
importation, 0.00001614
futile, 0.00001345
vetoed, 0.00000538
disapproval, 0.00000717
1760, 0.00000359
1772, 0.00000538
daunted, 0.00000359
rebuffs, 0.00000179
petition, 0.00002958
vein, 0.00010398
hath, 0.00000627
inhumanity, 0.00000090
encouragement, 0.00000717
endanger, 0.00000717
sentiments, 0.00001255
humbly, 0.00000269
beseech, 0.00000269
restraints, 0.00000807
governors, 0.00002779
inhibit, 0.00000538
assenting, 0.00000179
pernicious, 0.00000359
protests, 0.00003317
amounted, 0.00000717
diminished, 0.00003944
approximately, 0.00001165
freedmen, 0.00001345
unfavorable, 0.00000717
servile, 0.00000807
economy, 0.00002062
plantations, 0.00002420
oppose, 0.00001255
commodities, 0.00000986
carriers, 0.00000538
rutledge, 0.00000179
enriches, 0.00000359
judges, 0.00002958
oliver, 0.00000179
ellsworth, 0.00000359
distinguished, 0.00006095
spokesman, 0.00000538
vols, 0.00002420
fiske, 0.00001255
_old, 0.00000179
neighbors_, 0.00000179
faust, 0.00000179
ford, 0.00000627
tyler, 0.00001345
_england, 0.00000090
usher, 0.00000090
history_, 0.00002510
individuals, 0.00002868
compare, 0.00002600
serfdom, 0.00000090
favored, 0.00003765
charters, 0.00001076
macdonald, 0.00003496
_documentary, 0.00001614
pp, 0.00027609
analyze, 0.00000538
22, 0.00002600
hewins, 0.00000090
_english, 0.00000090
companies_, 0.00000090
19, 0.00002331
36, 0.00001614
borgeaud, 0.00000090
_rise, 0.00000538
lobingier, 0.00000090
law_, 0.00000179
chaps, 0.00000538
80, 0.00001703
_short, 0.00001614
211, 0.00000717
review, 0.00004123
55, 0.00001255
159, 0.00001165
biographical, 0.00001076
bradford, 0.00000179
stuyvesant, 0.00000090
encyclopedia, 0.00000359
69, 0.00001076
72, 0.00001614
242, 0.00000807
contemporary, 0.00000896
callender, 0.00002062
_economic, 0.00001972
44, 0.00000986
51, 0.00001076
karl, 0.00000896
geiser, 0.00000090
_redemptioners, 0.00000090
servants_, 0.00000090
yale, 0.00000359
supplement, 0.00000627
67, 0.00001076
241, 0.00000717
275, 0.00000986
322, 0.00001076
408, 0.00000896
442, 0.00000807
406, 0.00001165
409, 0.00000627
441, 0.00000448
450, 0.00000179
227, 0.00000627
229, 0.00000359
240, 0.00000448
312, 0.00000538
313, 0.00000717
significance, 0.00007978
tenure, 0.00001882
divided, 0.00011295
exercises, 0.00001434
culture, 0.00003317
societies, 0.00001614
landlordism, 0.00000090
characterized, 0.00001345
owned, 0.00001524
intact, 0.00001793
primogeniture, 0.00000179
eldest, 0.00002600
prevented, 0.00003944
subdivision, 0.00000269
freeholders, 0.00000896
owning, 0.00000627
tenantry, 0.00000269
inevitable, 0.00005468
landlords, 0.00000538
maintain, 0.00004303
governing, 0.00001434
tenants, 0.00000627
livelihood, 0.00000896
experiments, 0.00001255
tillage, 0.00000359
plow, 0.00000807
entirety, 0.00000627
existed, 0.00003675
experiment, 0.00002420
communism, 0.00000448
feudalism, 0.00000179
tilled, 0.00001345
motto, 0.00000448
distributing, 0.00001703
communistic, 0.00000359
failures, 0.00000448
lazy, 0.00000448
idled, 0.00000090
meals, 0.00000448
issued, 0.00005199
manifesto, 0.00001345
gathereth, 0.00000090
banished, 0.00000627
starve, 0.00000448
communal, 0.00000179
lasted, 0.00002779
corn, 0.00004034
refusing, 0.00001614
neighbor, 0.00002510
excursions, 0.00000359
ownership, 0.00002600
abandon, 0.00002868
complicated, 0.00002600
communist, 0.00000359
quit, 0.00001255
rents, 0.00000717
manors, 0.00000717
lots, 0.00000717
proportions, 0.00000986
consequently, 0.00002600
parcels, 0.00000359
lump, 0.00001076
tribute, 0.00001524
exchequer, 0.00000090
claimed, 0.00001972
revenues, 0.00000807
amounting, 0.00000717
irritation, 0.00005647
grievances, 0.00001345
plots, 0.00000448
originated, 0.00000896
extensive, 0.00004572
concessions, 0.00001255
patroons, 0.00000090
rensselaer, 0.00000090
cortlandt, 0.00000090
livingston, 0.00000627
entitled, 0.00001345
legislature, 0.00007081
mill, 0.00001614
meted, 0.00000090
instances, 0.00002241
vast, 0.00004303
expanse, 0.00000717
barony, 0.00000090
dominant, 0.00000717
section, 0.00010308
freehold, 0.00002151
outright, 0.00001076
possessor, 0.00000807
abundance, 0.00001345
scarcity, 0.00000359
network, 0.00001165
stony, 0.00000538
valleys, 0.00000986
conspired, 0.00000448
moderate, 0.00002779
dependency, 0.00000269
freeholds, 0.00000179
bid, 0.00000627
selling, 0.00001434
cherished, 0.00001255
unit, 0.00000896
types, 0.00002958
pursuit, 0.00002062
cultivated, 0.00000986
resembled, 0.00000717
farmer, 0.00002420
forests, 0.00003944
rice, 0.00002062
amounts, 0.00000538
factors, 0.00002151
cash, 0.00000986
silverware, 0.00000179
cutlery, 0.00000090
markets, 0.00004213
ripe, 0.00000538
enjoyment, 0.00001882
gifted, 0.00000717
totally, 0.00000807
crops, 0.00002151
warrant, 0.00001345
corps, 0.00004482
hatters, 0.00000090
makers, 0.00000807
potters, 0.00000179
neighboring, 0.00001793
sugar, 0.00004572
yeoman, 0.00000090
nevertheless, 0.00003496
hunger, 0.00002420
appeased, 0.00000269
expert, 0.00000627
fertile, 0.00001524
foothold, 0.00000179
rivers, 0.00001793
breakers, 0.00000179
explorers, 0.00000179
fired, 0.00003227
hunters, 0.00001165
squatters, 0.00000359
wills, 0.00001165
traversed, 0.00000359
lawful, 0.00001434
purchased, 0.00001345
singly, 0.00001076
springfield, 0.00000269
1636, 0.00000179
barrington, 0.00000179
1725, 0.00000090
outpost, 0.00000359
adjoined, 0.00000090
radiated, 0.00000448
mohawk, 0.00000179
brunswick, 0.00000090
trenton, 0.00000448
1685, 0.00000179
waterways, 0.00000538
schuylkill, 0.00000090
berks, 0.00000090
1748, 0.00000179
susquehanna, 0.00000269
1726, 0.00000090
harrisburg, 0.00000090
tier, 0.00000448
pittsburgh, 0.00000896
cultivation, 0.00001165
piedmont, 0.00000090
plateau, 0.00000269
streams, 0.00000986
southward, 0.00000538
furnishing, 0.00000359
1770, 0.00000269
overflowing, 0.00000807
ridge, 0.00000448
shenandoah, 0.00000090
mountain, 0.00001524
oncoming, 0.00000090
seekers, 0.00000807
alleghanies, 0.00000269
harbingers, 0.00000090
invasion, 0.00003765
1769, 0.00000269
mighty, 0.00002689
nimrod, 0.00000090
daniel, 0.00005020
buffaloes, 0.00000090
pairs, 0.00000717
groups, 0.00006006
transylvania, 0.00000269
emulating, 0.00000179
wrecked, 0.00000359
congress, 0.00039889
embryo, 0.00000538
farming, 0.00001524
pursuits, 0.00000627
staple, 0.00000359
textiles, 0.00000179
centers, 0.00001882
candles, 0.00002510
textile, 0.00000896
hardship, 0.00000627
pioneering, 0.00000269
exclusively, 0.00001882
wool, 0.00003586
flax, 0.00000538
coman, 0.00001524
historian, 0.00003496
workshop, 0.00000448
wove, 0.00000269
serges, 0.00000090
kerseys, 0.00000090
linsey, 0.00000090
woolseys, 0.00000090
manufactured, 0.00000627
indies, 0.00001703
dyeing, 0.00000090
weaving, 0.00000538
fulling, 0.00000090
carding, 0.00000090
swedes, 0.00000448
whit, 0.00000269
yankee, 0.00000538
overestimated, 0.00000269
statesmen, 0.00002958
monopoly, 0.00001345
coarser, 0.00000090
customers, 0.00000359
rivals, 0.00000896
germ, 0.00000627
clothe, 0.00000269
handsomely, 0.00000179
submitting, 0.00000807
designs, 0.00001345
harboured, 0.00000090
breasts, 0.00000179
picturesque, 0.00000627
lynn, 0.00000179
forge, 0.00001076
boston, 0.00005737
smelting, 0.00000090
1658, 0.00000090
litchfield, 0.00000090
1731, 0.00000179
lenox, 0.00000090
shrewsbury, 0.00000090
1665, 0.00000090
forges, 0.00000448
lapsed, 0.00000269
spotswood, 0.00000090
tubal, 0.00000090
cain, 0.00000090
foundry, 0.00000090
ware, 0.00000269
anchors, 0.00000090
pig, 0.00000807
islands, 0.00002958
shipbuilding, 0.00000448
specialized, 0.00000269
fir, 0.00000538
masts, 0.00000179
timbers, 0.00000269
tar, 0.00000627
turpentine, 0.00000538
hemp, 0.00000986
shipbuilder, 0.00000090
amsterdam, 0.00000359
shipyards, 0.00000179
newburyport, 0.00000090
salem, 0.00000090
bedford, 0.00000179
providence, 0.00001972
poughkeepsie, 0.00000090
wilmington, 0.00000090
outdistanced, 0.00000090
pace, 0.00003586
cedar, 0.00000179
fishing, 0.00000986
fisheries, 0.00000448
sailors, 0.00001972
indomitable, 0.00000090
seamanship, 0.00000179
harpoon, 0.00000179
edmund, 0.00001076
burke, 0.00002062
whale, 0.00000269
fishery, 0.00000090
whilst, 0.00000627
tumbling, 0.00000090
behold, 0.00000359
frozen, 0.00001524
davis, 0.00001524
straits, 0.00000359
arctic, 0.00000179
polar, 0.00000090
antipodes, 0.00000090
heat, 0.00007171
discouraging, 0.00000090
poles, 0.00000986
longitude, 0.00000179
brazil, 0.00000359
vexed, 0.00001882
toils, 0.00000359
perseverance, 0.00000448
dexterous, 0.00000269
sagacity, 0.00000179
perilous, 0.00000359
mode, 0.00001614
lemons, 0.00000090
raisins, 0.00000448
consumption, 0.00000359
traded, 0.00000269
molasses, 0.00001076
raw, 0.00005199
thriving, 0.00000538
rum, 0.00001524
stimulated, 0.00001345
enlarging, 0.00000269
craft, 0.00001345
shipwrights, 0.00000179
calkers, 0.00000090
seaport, 0.00000090
widening, 0.00000269
centered, 0.00001165
maritime, 0.00000448
oceanic, 0.00000090
rivaled, 0.00000269
gleaned, 0.00000090
enterprising, 0.00000448
routes, 0.00001255
broadly, 0.00000359
pine, 0.00000807
flour, 0.00001255
furs, 0.00000896
pork, 0.00000269
astounding, 0.00001165
sarcastic, 0.00001076
sneering, 0.00000179
dish, 0.00001165
onions, 0.00000090
seed, 0.00001345
indigo, 0.00000179
sprinkle, 0.00000090
composition, 0.00001076
sawdust, 0.00000090
jumble, 0.00000090
discordant, 0.00000359
import, 0.00001524
distilleries, 0.00000090
imported, 0.00000807
located, 0.00002151
willings, 0.00000090
morrises, 0.00000179
amorys, 0.00000090
hancocks, 0.00000090
faneuils, 0.00000090
livingstons, 0.00000179
lows, 0.00000090
competitors, 0.00000448
navy, 0.00003406
mettlesome, 0.00000179
contend, 0.00000269
shield, 0.00000717
interference, 0.00006992
1704, 0.00000359
509, 0.00000896
namely, 0.00004034
exports, 0.00000538
024, 0.00000179
twelfth, 0.00000986
purchases, 0.00000807
909, 0.00000179
imports, 0.00000986
intercolonial, 0.00000359
transportation, 0.00001793
costly, 0.00000896
harbors, 0.00000538
lively, 0.00001793
comparative, 0.00000986
sloops, 0.00000090
skirted, 0.00000448
coasts, 0.00000359
navigable, 0.00000269
timber, 0.00001345
sailings, 0.00000090
favorably, 0.00000448
liverpool, 0.00000538
statistical, 0.00000179
guesses, 0.00000090
7000, 0.00000090
norfolk, 0.00000179
counted, 0.00001793
prophecy, 0.00000986
urban, 0.00000538
williamsburg, 0.00000090
gentry, 0.00001703
score, 0.00001524
log, 0.00001793
courthouse, 0.00000090
litigants, 0.00000090
sessions, 0.00000807
exercised, 0.00001524
concerted, 0.00000269
arising, 0.00001434
controversy, 0.00002958
discussion, 0.00002779
mingling, 0.00000986
townsmen, 0.00000090
currents, 0.00000359
bishop, 0.00000717
manufactures_, 0.00000179
bogart, 0.00000359
bruce, 0.00000359
virginia_, 0.00000179
semple, 0.00000090
_american, 0.00002241
geographical, 0.00000807
conditions_, 0.00000179
weeden, 0.00000179
england_, 0.00000538
parceled, 0.00000090
interstate, 0.00001882
_industrial, 0.00000807
rev, 0.00000448
ed, 0.00001255
32, 0.00001793
vol, 0.00007261
63, 0.00001345
74, 0.00000627
moore, 0.00000986
131, 0.00000986
78, 0.00001076
163, 0.00001524
231, 0.00001255
314, 0.00000807
unremitting, 0.00000090
scant, 0.00000359
leisure, 0.00001524
arts, 0.00001524
sciences, 0.00001345
treasuries, 0.00000179
museums, 0.00000269
meager, 0.00000538
lift, 0.00002868
plane, 0.00000448
clearings, 0.00000269
redoubled, 0.00000448
lengthening, 0.00000627
eloquent, 0.00001076
testimony, 0.00000627
intellect, 0.00001614
critical, 0.00001882
adamses, 0.00000090
hamilton, 0.00006902
franklin, 0.00004751
madison, 0.00003854
randolphs, 0.00000090
pinckneys, 0.00000090
fostered, 0.00000448
depth, 0.00002689
surmounted, 0.00000269
_letters_, 0.00000090
adams, 0.00007171
otis, 0.00000807
propagandists, 0.00000090
abundant, 0.00002510
impelling, 0.00000090
stimulating, 0.00001165
clergy, 0.00001703
preached, 0.00000896
sundays, 0.00000717
taught, 0.00001882
pamphlets, 0.00001255
clerical, 0.00000717
spiritual, 0.00003048
supreme, 0.00006633
notwithstanding, 0.00000807
overbear, 0.00000090
sects, 0.00000269
dominance, 0.00000896
denomination, 0.00000269
stronghold, 0.00000179
prescribed, 0.00002062
councilors, 0.00000269
appendages, 0.00000538
aristocracy, 0.00001434
vestries, 0.00000090
infrequently, 0.00001165
protestant, 0.00000448
dissenters, 0.00000717
sufferance, 0.00000090
covertly, 0.00000090
tolerated, 0.00000717
outnumbered, 0.00000179
adherents, 0.00000627
sanctioned, 0.00000359
1754, 0.00000538
anglicans, 0.00000359
embracing, 0.00001345
fifteenth, 0.00001703
exerted, 0.00001076
enhance, 0.00000448
bishops, 0.00000359
archbishops, 0.00000179
appointed, 0.00008157
missionaries, 0.00000986
loyal, 0.00001793
counteract, 0.00000717
bulwark, 0.00000179
augment, 0.00000179
unhappily, 0.00000269
dissenting, 0.00000717
memories, 0.00002779
conflicts, 0.00001165
puritanism, 0.00000269
unity, 0.00001703
essaying, 0.00000090
reformers, 0.00002062
yoke, 0.00000448
pastor, 0.00000179
secular, 0.00000448
uniformity, 0.00000538
enforced, 0.00001076
autonomy, 0.00000627
fearful, 0.00000627
denunciations, 0.00000090
faithless, 0.00000090
mather, 0.00000090
eighty, 0.00001882
observance, 0.00000359
sabbath, 0.00000269
worldly, 0.00001165
earthly, 0.00000986
pike, 0.00000538
devout, 0.00000448
horseback, 0.00000896
ungodly, 0.00000090
witchcraft, 0.00000269
1692, 0.00000090
jail, 0.00000807
disfavor, 0.00000448
annulled, 0.00000627
wrested, 0.00000269
elect, 0.00001076
reserved, 0.00001255
abolished, 0.00002241
limiting, 0.00000448
substituting, 0.00000359
qualification, 0.00000986
episcopalian, 0.00000179
monarchist, 0.00000090
sympathies, 0.00000986
denominations, 0.00000448
elections, 0.00003317
applied, 0.00018466
professed, 0.00000538
jesus, 0.00000986
christians, 0.00000627
tenets, 0.00000090
almighty, 0.00000717
creator, 0.00000538
upholder, 0.00000090
ruler, 0.00001793
circumstance, 0.00000627
moravians, 0.00000179
lutherans, 0.00000090
intrenched, 0.00000448
communities, 0.00000807
prevailed, 0.00001434
hierarchy, 0.00000359
interpreting, 0.00000179
ecclesiastical, 0.00000448
revolt, 0.00002331
favorable, 0.00002062
zealous, 0.00000986
shopkeepers, 0.00000538
inspiration, 0.00000986
romance, 0.00001076
legend, 0.00000359
annal, 0.00000090
richard, 0.00000538
psalm, 0.00000090
prophets, 0.00000179
parables, 0.00000090
evangelists, 0.00000090
heathen, 0.00000179
philosophic, 0.00000448
apocalyptic, 0.00000090
visions, 0.00000269
broadcast, 0.00000359
unoccupied, 0.00000538
monument, 0.00000538
substituted, 0.00000986
catechism, 0.00000090
interpretation, 0.00000986
wards, 0.00000627
scarcely, 0.00005827
compulsory, 0.00000896
schoolbook, 0.00000090
adam, 0.00000448
crucify, 0.00000179
sinners, 0.00000448
dy, 0.00000090
deluge, 0.00000179
drown, 0.00000807
elijah, 0.00000090
ravens, 0.00000090
felix, 0.00000090
regarded, 0.00009860
favor, 0.00007261
dames, 0.00000090
itinerant, 0.00000090
parsons, 0.00000090
schoolhouses, 0.00000269
mothers, 0.00001076
rudiments, 0.00000179
illiteracy, 0.00000448
diffusion, 0.00000269
harvard, 0.00000986
1718, 0.00000179
primarily, 0.00000807
godly, 0.00000179
dartmouth, 0.00000269
1746, 0.00000090
princeton, 0.00000359
1693, 0.00000090
dissent, 0.00000717
sectarianism, 0.00000090
1764, 0.00000448
academy, 0.00000269
forerunner, 0.00000090
benjamin, 0.00001614
reflected, 0.00003586
representation, 0.00002420
tutoring, 0.00000090
adversity, 0.00000269
contest, 0.00004841
vie, 0.00000269
autobiography, 0.00000090
classic, 0.00000538
classroom, 0.00000269
theology, 0.00000717
bunyan, 0.00000090
defoe, 0.00000090
plutarch, 0.00000359
_lives_, 0.00000090
locke, 0.00000538
_on, 0.00000359
understanding_, 0.00000090
innumerable, 0.00003406
_spectator_, 0.00000090
recognition, 0.00002958
savants, 0.00000090
discoveries, 0.00000359
electricity, 0.00001614
unconsciously, 0.00002600
lesser, 0.00002151
educated, 0.00001882
fruitful, 0.00000448
ability, 0.00001255
enlightened, 0.00000269
printing, 0.00001345
censor, 0.00000179
_public, 0.00000090
domestic_, 0.00000090
suppressed, 0.00001524
discussing, 0.00001165
publishing, 0.00000359
precarious, 0.00000269
journalism, 0.00000179
letter_, 0.00000090
refrained, 0.00001076
criticizing, 0.00000359
languished, 0.00000090
_new, 0.00000269
courant_, 0.00000090
1720, 0.00000090
dissuade, 0.00000179
rewarded, 0.00000717
gazette, 0.00000538
1771, 0.00000090
censorship, 0.00000448
unlicensed, 0.00000090
uncontrolled, 0.00000269
broadsides, 0.00000179
vested, 0.00001882
reign, 0.00003406
elizabeth, 0.00000807
prerogative, 0.00000448
publish, 0.00000359
approval, 0.00005199
royalist, 0.00000269
vigorous, 0.00003586
1695, 0.00000090
licensing, 0.00000269
troublesome, 0.00000896
arose, 0.00004303
archbishop, 0.00000269
mete, 0.00000090
1755, 0.00000269
publishers, 0.00000359
liable, 0.00013087
displeasing, 0.00000090
governments, 0.00003048
1721, 0.00000090
_mercury_, 0.00000179
apologize, 0.00001076
zenger, 0.00000269
publisher, 0.00000359
1735, 0.00000090
criticising, 0.00000090
unlucky, 0.00000538
attorney, 0.00000448
approbation, 0.00000359
forthcoming, 0.00000807
printer, 0.00000269
trial, 0.00003406
outburst, 0.00001255
rejoicing, 0.00001076
vigilance, 0.00000359
almanacs, 0.00000179
enriched, 0.00000269
discussions, 0.00001434
fireside, 0.00000269
taverns, 0.00000359
patrick, 0.00000807
samuel, 0.00002241
spelled, 0.00000090
poring, 0.00000090
_poor, 0.00000090
almanac_, 0.00000090
paine, 0.00001793
exalting, 0.00000090
assembly, 0.00003586
impetus, 0.00000807
collision, 0.00001076
ideals, 0.00001165
1624, 0.00000090
surrendered, 0.00002151
1752, 0.00000179
choice, 0.00004123
appointees, 0.00000269
legislatures, 0.00006095
officer, 0.00041503
pardons, 0.00000269
reprieves, 0.00000179
militia, 0.00003944
levied, 0.00000359
troops, 0.00028595
martial, 0.00001434
rebellion, 0.00002600
claims, 0.00003586
adjourned, 0.00000448
projects, 0.00002331
objectionable, 0.00000448
hampden, 0.00000090
battled, 0.00000179
palace, 0.00002958
berne, 0.00000090
improve, 0.00001793
pretensions, 0.00000717
grated, 0.00000179
deepen, 0.00000090
antipathy, 0.00000717
favors, 0.00000986
displeased, 0.00001703
reappearance, 0.00000269
anew, 0.00000538
wrath, 0.00001524
tendency, 0.00007530
representatives, 0.00008605
multiplied, 0.00000717
1633, 0.00000090
generosity, 0.00001076
invite, 0.00000807
taxpayers, 0.00000448
voter, 0.00000359
freeholder, 0.00000179
sterling, 0.00000448
content, 0.00002600
assemblies, 0.00002062
salaries, 0.00000269
electing, 0.00000359
treasurer, 0.00000269
dole, 0.00000090
rapacious, 0.00000090
contests, 0.00000896
imagined, 0.00004303
relates, 0.00000448
humor, 0.00001434
courteous, 0.00000717
sale, 0.00002241
spur, 0.00000359
caesar, 0.00000896
meat, 0.00001345
encroached, 0.00000090
prerogatives, 0.00000359
laments, 0.00000090
diminishing, 0.00001255
1747, 0.00000090
echoed, 0.00000359
levelling, 0.00000179
prevail, 0.00000807
unhinged, 0.00000090
idolized, 0.00000090
ballot, 0.00004392
posts, 0.00001972
preferments, 0.00000090
provincials, 0.00000627
traceable, 0.00000090
maintained, 0.00003586
revoked, 0.00000269
courts, 0.00003944
dispense, 0.00000627
tutelage, 0.00000448
ministry, 0.00001255
earle, 0.00000090
_home, 0.00000090
days_, 0.00000090
episcopate, 0.00000090
dexter, 0.00000090
duniway, 0.00000090
_freedom, 0.00000090
massachusetts_, 0.00000090
_autobiography_, 0.00000359
greene, 0.00000538
governor_, 0.00000179
mckinley, 0.00003406
times_, 0.00000179
roles, 0.00000179
undemocratic, 0.00000179
418, 0.00000896
438, 0.00001434
465, 0.00001614
475, 0.00000448
54, 0.00000807
232, 0.00000538
237, 0.00000269
253, 0.00000359
257, 0.00000896
321, 0.00000717
contemporaries_, 0.00000986
255, 0.00000448
290, 0.00000359
payne, 0.00000359
1920, 0.00002420
174, 0.00001882
269, 0.00001524
197, 0.00000359
210, 0.00002241
216, 0.00000359
loosely, 0.00000896
strife, 0.00000807
welded, 0.00000179
imperative, 0.00000538
burdens, 0.00000807
fusing, 0.00000090
resisting, 0.00000627
allays, 0.00000179
virulent, 0.00001434
temporarily, 0.00001882
stops, 0.00000448
diplomatic, 0.00004841
hostile, 0.00002689
humiliated, 0.00000359
disaster, 0.00001434
armada, 0.00000179
presenting, 0.00001434
coherent, 0.00000179
irregular, 0.00004482
consistent, 0.00001076
matured, 0.00000448
frontiers, 0.00001076
ax, 0.00000986
calculation, 0.00000627
keg, 0.00000179
gunpowder, 0.00001165
guns, 0.00009950
destructive, 0.00002510
squanto, 0.00000090
samoset, 0.00000090
teaching, 0.00001614
wilds, 0.00000179
natives, 0.00001076
treating, 0.00001972
precision, 0.00001255
pequots, 0.00000179
sensing, 0.00000090
doom, 0.00000538
1637, 0.00000179
philip, 0.00000717
massasoit, 0.00000090
tribesmen, 0.00000090
extermination, 0.00000359
algonquins, 0.00000179
mohawks, 0.00000179
1622, 0.00000090
opecacano, 0.00000090
powhatan, 0.00000090
launched, 0.00001345
massacre, 0.00000986
1644, 0.00000090
1675, 0.00000090
ablaze, 0.00000359
nathaniel, 0.00000359
bacon, 0.00000896
stir, 0.00003137
adequate, 0.00000807
plea, 0.00001793
outposts, 0.00001434
southeast, 0.00000359
tuscaroras, 0.00000090
virginians, 0.00000090
location, 0.00000717
consistently, 0.00000717
conciliation, 0.00000986
vanguard, 0.00001524
negotiations, 0.00002958
treaties, 0.00001882
belligerent, 0.00000448
cherokees, 0.00000090
creeks, 0.00000090
enlisted, 0.00000807
enterprises, 0.00000986
lawrence, 0.00000538
engrossed, 0.00001255
quebec, 0.00000896
1608, 0.00000090
montreal, 0.00000359
1642, 0.00000090
menace, 0.00001434
converging, 0.00000179
louis, 0.00003944
jesuit, 0.00000359
rangers, 0.00000448
1689, 0.00000090
1697, 0.00000090
1701, 0.00000090
1744, 0.00000090
endings, 0.00000090
intrigues, 0.00001703
rivalries, 0.00000179
struggles, 0.00000627
allies, 0.00001972
expanding, 0.00000538
marquette, 0.00000448
joliet, 0.00000359
salle, 0.00000269
1682, 0.00000090
gulf, 0.00001165
builders, 0.00000717
orleans, 0.00002779
gateway, 0.00001076
niagara, 0.00000179
1749, 0.00000090
formally, 0.00000538
drained, 0.00001076
lofty, 0.00002600
constructing, 0.00000359
le, 0.00004930
boeuf, 0.00000179
erie, 0.00001255
venango, 0.00000179
allegheny, 0.00000090
duquesne, 0.00000179
junction, 0.00004303
notoriously, 0.00000179
relinquishing, 0.00000179
braddock, 0.00000448
prussia, 0.00003496
austria, 0.00004751
defeat, 0.00004123
wolfe, 0.00000179
exploit, 0.00001076
capturing, 0.00000538
subsidized, 0.00000269
ganges, 0.00000090
conquests, 0.00000448
equaling, 0.00000179
surpassing, 0.00000269
magnitude, 0.00001165
pizarro, 0.00000090
declare, 0.00002241
pitt, 0.00001345
genius, 0.00006633
flourish, 0.00000986
momentous, 0.00000627
1763, 0.00001345
canada, 0.00002510
ambitions, 0.00000448
havana, 0.00000269
ceded, 0.00000717
macaulay, 0.00000448
jealous, 0.00001972
grudging, 0.00000179
stingy, 0.00000359
trades, 0.00000986
theater, 0.00002241
statecraft, 0.00000359
cumulative, 0.00000179
confederation, 0.00004213
1643, 0.00000090
amity, 0.00000269
mutual, 0.00001793
succor, 0.00000269
occasions, 0.00001434
commissioners, 0.00001434
extinction, 0.00000269
peril, 0.00000627
delegates, 0.00004930
cooperated, 0.00000179
loyally, 0.00000359
forays, 0.00000090
conference, 0.00002779
devise, 0.00000807
scheme, 0.00002241
disapproved, 0.00000448
forecast, 0.00000448
afterward, 0.00001703
instructed, 0.00001434
militiamen, 0.00002600
morgan, 0.00000538
lessons, 0.00001882
regulars, 0.00000986
operating, 0.00002958
shrewdly, 0.00000269
prowess, 0.00000269
elm, 0.00000090
spurned, 0.00000269
bullets, 0.00003765
memorable, 0.00001882
financial, 0.00003137
disorder, 0.00003227
bankrupt, 0.00000269
channels, 0.00001255
enhanced, 0.00000538
liabilities, 0.00000090
precipitating, 0.00000179
expulsion, 0.00000448
administered, 0.00001614
sovereignty, 0.00002510
sphere, 0.00002779
negotiated, 0.00000627
culminated, 0.00000269
operate, 0.00001793
stuarts, 0.00000179
1625, 0.00000090
49, 0.00001524
parliamentary, 0.00000807
turmoil, 0.00000896
regime, 0.00000896
englishmen, 0.00000269
1660, 0.00000359
mercantile, 0.00000538
regulating, 0.00001076
supervise, 0.00000538
stricter, 0.00000269
annulment, 0.00000269
conferred, 0.00002241
successor, 0.00001524
inaugurated, 0.00001434
throne, 0.00002331
precipitated, 0.00000986
1688, 0.00000179
unite, 0.00003227
efficient, 0.00001972
pattern, 0.00000627
martinet, 0.00000090
andros, 0.00000538
ignore, 0.00000448
tradition, 0.00001165
despotism, 0.00000627
dues, 0.00000269
abrogated, 0.00000090
